Country Code,Country Name,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,Fiscal Year,current_amount,constant_amount
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,96949264,96949264
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,43744421,41723358
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1990,130000,258379
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1991,309740,594417
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1992,512938,960367
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1993,137711835,251918236
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1994,379708832,679794328
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1995,260784150,457198215
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1996,172620378,297049522
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1997,104707894,177039009
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1998,277842822,463980198
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,1999,287773454,474647164
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2000,199461467,322275887
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2001,144861119,228515099
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2002,173270837,269083681
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2003,95082336,144890111
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2004,133185239,198110296
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2005,156874407,226472475
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2006,152508373,213227261
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2007,153869961,209388851
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2008,140962594,187905362
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2009,194766244,257014687
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2010,314293475,411167433
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2011,290418167,372427282
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2012,282806424,356138129
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2013,254978164,315323564
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2014,307086468,372556818
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2015,275811144,330821003
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2016,521061903,619850037
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2017,524296893,612758277
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2018,550485518,628605730
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2019,598807943,670649973
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2020,699926952,773580832
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2021,477863738,510973753
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2022,12432081637,12432081637
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,2,Obligations,2023,16458938370,15698508743
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2001,160782918,253631375
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2002,176884697,274695883
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2003,131089870,199759756
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2004,118735881,176617160
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2005,128266340,185172294
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2006,141030131,197179139
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2007,163001865,221815689
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2008,133658236,178168542
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2009,135000145,178146988
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2010,221120569,289276045
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2011,286817104,367809331
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2012,245348537,308967407
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2013,234762342,290323309
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2014,191706779,232578382
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2015,316989185,380211899
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2016,526919453,626818104
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2017,447025090,522448876
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2018,538020910,614372222
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2019,501091620,561210127
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2020,546720564,604252407
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2021,419367061,448424010
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2022,11177571836,11177571836
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,3,Disbursements,2023,16243797716,15493307924
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,84000000,111973326
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,86475000,114112927
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,118953000,155617612
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,124428000,159564336
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,126378000,159147815
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,104407000,129116896
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,95271000,115582630
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,139283000,167062653
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,513502000,610856855
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,294857000,344606423
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2018,203780000,232698722
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2019,204044000,228524198
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2020,221500000,244808628
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2021,316900000,338857238
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2022,458900000,458900000
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2023,682486000,650954042
UKR,Ukraine,2,Europe and Eurasia,LMIC,Lower Middle Income Country,18,President's Budget Requests,2024,774463000,721628753
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2007,45000,61237
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2008,238000,317258
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2009,427000,563472
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2010,1223000,1599963
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2011,1099000,1409339
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2012,618000,778248
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2013,427000,528058
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2014,893437,1083917
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2015,675000,809627
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2016,499000,593605
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2017,498000,582025
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2018,401000,457907
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2019,385000,431190
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2020,400000,442092
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2021,400000,427715
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,1,Appropriated and Planned,2022,350000,350000
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1946,600000,7237356
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1947,100000,1087478
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1948,1300000,12910805
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1949,100000,960564
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1950,100000,973937
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1951,200000,1849192
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1952,3200000,28438673
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1953,3400000,29671657
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1954,2500000,21563356
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1955,900000,7704758
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1956,3198000,26688147
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1957,2782000,22385768
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1958,4442000,34701058
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1959,18939000,145692624
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1960,20035000,152080020
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1961,7097000,53134674
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1962,5540000,41062520
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1963,18835000,137980893
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1964,10023000,72498356
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1965,5006000,35596024
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1966,11846000,82463613
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1967,5102000,34468607
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1968,37928000,247603580
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1969,4074000,25435737
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1970,22897000,135690315
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1971,11966000,67482237
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1972,16807000,90487623
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1973,11323000,58438746
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1974,6315000,30422646
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1975,21887000,95569691
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1976,3959000,16160676
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1976tq,2800000,11098646
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1977,615000,2341202
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1978,230000,820274
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1979,192000,633610
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1980,7000,21246
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1981,74000,204540
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1982,852000,2202224
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1983,1045000,2587942
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1984,673000,1609093
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1985,84000,194344
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1986,14469000,32735918
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1987,12445000,27543038
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1988,215000,460929
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1989,392000,807666
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1990,2891800,5747543
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1991,2223000,4266114
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1992,6519136,12205691
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1993,9916469,18140339
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1994,3316000,5936649
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1995,2515400,4409917
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1996,3024760,5205084
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1997,1190000,2012039
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1998,1455653,2430850
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,1999,1771902,2922536
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2000,683531,1104402
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2001,763844,1204947
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2002,1822412,2830144
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2003,2150925,3277661
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2004,624493,928922
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2005,833400,1203141
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2006,241000,336950
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2007,839145,1141922
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2008,1011040,1347733
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2009,1530110,2019141
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2010,1695326,2217872
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2011,2568527,3293834
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2012,1281672,1614011
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2013,902125,1115631
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2014,1495797,1814698
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2015,2234369,2680009
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2016,836850,995508
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2017,450848,526917
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2018,603983,689696
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2019,1151793,1289980
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2020,1758407,1943445
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2021,1366846,1461551
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2022,10697120,10697120
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,2,Obligations,2023,300,286
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2001,763844,1204947
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2002,1822412,2830144
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2003,2150925,3277661
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2004,540660,804221
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2005,800089,1155052
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2006,398865,557666
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2007,512747,697754
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2008,1255260,1673281
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2009,1240922,1637526
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2010,2393743,3131561
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2011,2263563,2902755
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2012,1802593,2270009
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2013,1099725,1359997
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2014,1389140,1685302
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2015,1188925,1426052
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2016,757750,901411
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2017,1076037,1257592
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2018,865154,987928
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2019,283768,317813
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2020,79385,87739
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2021,382918,409448
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2022,10544010,10544010
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,3,Disbursements,2023,109895,104817
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2008,187000,249274
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2009,250000,329901
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2010,1730000,2263234
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2011,1050000,1346502
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2012,980000,1234114
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2013,450000,556501
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2014,450000,545939
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2015,500000,599724
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2016,500000,594795
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2017,500000,584362
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2018,400000,456765
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2019,300000,335993
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2020,300000,331569
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2021,300000,320786
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2022,350000,350000
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2023,350000,333829
URY,Uruguay,6,Western Hemisphere,HIC,High Income Country,18,President's Budget Requests,2024,400000,372712
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,17820000,24914760
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,15528000,21130765
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,9497000,12659649
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,8555000,11289229
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,12040000,15751062
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,25758000,33031621
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,44382000,55890254
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,12988000,16061857
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,17658587,21423370
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,9628000,11548280
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,10131000,12051737
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,18829000,22005903
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,28022000,31998643
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,37970000,42525455
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,44240000,48895410
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2021,43990000,47037964
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,48002514,48002514
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,491600,468887
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1993,1413000,2584821
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1994,24501349,43864868
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1995,11674484,20467323
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1996,11267000,19388540
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1997,11572030,19565866
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1998,15778177,26348574
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1999,39357653,64915642
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2000,34039399,54998480
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2001,80026502,126239980
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2002,158937372,246824311
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2003,105369472,160566046
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2004,45850439,68201576
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2005,43024609,62112678
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2006,49305551,68935807
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2007,17693153,24077130
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2008,15230131,20301994
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2009,17505415,23100247
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2010,36123090,47257226
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2011,31004398,39759511
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2012,65082731,81958685
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2013,79141128,97871368
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2014,60360348,73229082
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2015,41174345,49386468
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2016,19945979,23727533
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2017,24213295,28298665
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2018,26306813,30040048
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2019,51271563,57422877
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2020,53010938,58589334
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2021,53357556,57054581
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2022,62813690,62813690
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2023,38041834,36284258
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2001,81678249,128845571
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2002,108390241,168326334
UZB,Uzbekistan,4,South and Central Asia,LMIC,Lower Middle Income Country,3,Disbursements,2003,96002814,146292768
